base_case_id,state,region_id,season,label,scenario_type,score,decision,abstained,score_delta_vs_observed,decision_changed,evidence_completeness,imputation
V08-CON-GAN-AUT-18,load_unavailable,gangneung,autumn,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.06133333,false,0.33333333,none
V08-CON-GAN-AUT-18,weather_unavailable,gangneung,autumn,normal,high_cloud_or_rainfall_hard_negative,0.93866667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-18,phase_unavailable,gangneung,autumn,normal,high_cloud_or_rainfall_hard_negative,1.00000000,anomaly,false,0.06133333,false,0.33333333,none
V08-CON-GAN-AUT-19,as_observed,gangneung,autumn,abnormal,post_sunrise_persistent_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-19,load_unavailable,gangneung,autumn,abnormal,post_sunrise_persistent_activation,0.46933333,normal,false,-0.05533333,false,0.33333333,none
V08-CON-GAN-AUT-19,weather_unavailable,gangneung,autumn,abnormal,post_sunrise_persistent_activation,0.52466667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-19,phase_unavailable,gangneung,autumn,abnormal,post_sunrise_persistent_activation,0.51113333,abstain,true,-0.01353333,true,0.33333333,none
V08-CON-GAN-AUT-20,as_observed,gangneung,autumn,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-20,load_unavailable,gangneung,autumn,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-20,weather_unavailable,gangneung,autumn,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-20,phase_unavailable,gangneung,autumn,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-21,as_observed,gangneung,autumn,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-21,load_unavailable,gangneung,autumn,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-21,weather_unavailable,gangneung,autumn,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-21,phase_unavailable,gangneung,autumn,abnormal,post_sunrise_persistent_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-22,as_observed,gangneung,autumn,abnormal,deep_day_partial_activation,0.51113333,abstain,true,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-22,load_unavailable,gangneung,autumn,abnormal,deep_day_partial_activation,0.44000000,normal,false,-0.07113333,true,0.33333333,none
V08-CON-GAN-AUT-22,weather_unavailable,gangneung,autumn,abnormal,deep_day_partial_activation,0.51113333,abstain,true,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-22,phase_unavailable,gangneung,autumn,abnormal,deep_day_partial_activation,0.51113333,abstain,true,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-23,as_observed,gangneung,autumn,abnormal,deep_day_partial_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-23,load_unavailable,gangneung,autumn,abnormal,deep_day_partial_activation,0.56080000,abstain,true,-0.13806667,true,0.33333333,none
V08-CON-GAN-AUT-23,weather_unavailable,gangneung,autumn,abnormal,deep_day_partial_activation,0.69886667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-23,phase_unavailable,gangneung,autumn,abnormal,deep_day_partial_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-24,as_observed,gangneung,autumn,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-24,load_unavailable,gangneung,autumn,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-24,weather_unavailable,gangneung,autumn,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-24,phase_unavailable,gangneung,autumn,abnormal,deep_day_partial_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-25,as_observed,gangneung,autumn,abnormal,deep_day_full_activation,0.30763333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-25,load_unavailable,gangneung,autumn,abnormal,deep_day_full_activation,0.21800000,normal,false,-0.08963333,false,0.33333333,none
V08-CON-GAN-AUT-25,weather_unavailable,gangneung,autumn,abnormal,deep_day_full_activation,0.30763333,normal,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-25,phase_unavailable,gangneung,autumn,abnormal,deep_day_full_activation,0.30763333,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-26,as_observed,gangneung,autumn,abnormal,deep_day_full_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-26,load_unavailable,gangneung,autumn,abnormal,deep_day_full_activation,0.56080000,abstain,true,-0.13806667,true,0.33333333,none
V08-CON-GAN-AUT-26,weather_unavailable,gangneung,autumn,abnormal,deep_day_full_activation,0.69886667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-26,phase_unavailable,gangneung,autumn,abnormal,deep_day_full_activation,0.69886667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-27,as_observed,gangneung,autumn,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-27,load_unavailable,gangneung,autumn,abnormal,phase_selective_activation,0.86800000,anomaly,false,-0.13200000,false,0.33333333,none
V08-CON-GAN-AUT-27,weather_unavailable,gangneung,autumn,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-27,phase_unavailable,gangneung,autumn,abnormal,phase_selective_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-28,as_observed,gangneung,autumn,abnormal,phase_selective_activation,0.51113333,abstain,true,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-28,load_unavailable,gangneung,autumn,abnormal,phase_selective_activation,0.44000000,normal,false,-0.07113333,true,0.33333333,none
V08-CON-GAN-AUT-28,weather_unavailable,gangneung,autumn,abnormal,phase_selective_activation,0.51113333,abstain,true,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-28,phase_unavailable,gangneung,autumn,abnormal,phase_selective_activation,0.51113333,abstain,true,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-29,as_observed,gangneung,autumn,abnormal,weak_long_duration_activation,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-29,load_unavailable,gangneung,autumn,abnormal,weak_long_duration_activation,0.77600000,anomaly,false,-0.12013333,false,0.33333333,none
V08-CON-GAN-AUT-29,weather_unavailable,gangneung,autumn,abnormal,weak_long_duration_activation,0.89613333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-29,phase_unavailable,gangneung,autumn,abnormal,weak_long_duration_activation,0.89613333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-30,as_observed,gangneung,autumn,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-30,load_unavailable,gangneung,autumn,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-30,weather_unavailable,gangneung,autumn,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-30,phase_unavailable,gangneung,autumn,abnormal,weak_long_duration_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-31,as_observed,gangneung,autumn,abnormal,moderate_load_mismatch,0.37546667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-31,load_unavailable,gangneung,autumn,abnormal,moderate_load_mismatch,0.29200000,normal,false,-0.08346667,false,0.33333333,none
V08-CON-GAN-AUT-31,weather_unavailable,gangneung,autumn,abnormal,moderate_load_mismatch,0.37546667,normal,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-31,phase_unavailable,gangneung,autumn,abnormal,moderate_load_mismatch,0.37546667,normal,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-32,as_observed,gangneung,autumn,abnormal,moderate_load_mismatch,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-32,load_unavailable,gangneung,autumn,abnormal,moderate_load_mismatch,0.85983333,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-32,weather_unavailable,gangneung,autumn,abnormal,moderate_load_mismatch,0.85983333,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-32,phase_unavailable,gangneung,autumn,abnormal,moderate_load_mismatch,0.77600000,anomaly,false,-0.08383333,false,0.33333333,none
V08-CON-GAN-AUT-33,as_observed,gangneung,autumn,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-33,load_unavailable,gangneung,autumn,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-33,weather_unavailable,gangneung,autumn,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-33,phase_unavailable,gangneung,autumn,abnormal,partial_activation_long_persistence,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-34,as_observed,gangneung,autumn,abnormal,partial_activation_long_persistence,0.60500000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-34,load_unavailable,gangneung,autumn,abnormal,partial_activation_long_persistence,0.60500000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-34,weather_unavailable,gangneung,autumn,abnormal,partial_activation_long_persistence,0.60500000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-34,phase_unavailable,gangneung,autumn,abnormal,partial_activation_long_persistence,0.58800000,abstain,true,-0.01700000,true,0.33333333,none
V08-CON-GAN-AUT-35,as_observed,gangneung,autumn,abnormal,phase_anomaly_moderate_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-35,load_unavailable,gangneung,autumn,abnormal,phase_anomaly_moderate_activation,0.66256667,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-35,weather_unavailable,gangneung,autumn,abnormal,phase_anomaly_moderate_activation,0.66256667,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-35,phase_unavailable,gangneung,autumn,abnormal,phase_anomaly_moderate_activation,0.56080000,abstain,true,-0.10176667,true,0.33333333,none
V08-CON-GAN-AUT-36,as_observed,gangneung,autumn,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-36,load_unavailable,gangneung,autumn,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.66666667,none
V08-CON-GAN-AUT-36,weather_unavailable,gangneung,autumn,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-GAN-AUT-36,phase_unavailable,gangneung,autumn,abnormal,phase_anomaly_moderate_activation,1.00000000,anomaly,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-01,as_observed,chungju,winter,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-01,load_unavailable,chungju,winter,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-01,weather_unavailable,chungju,winter,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-01,phase_unavailable,chungju,winter,normal,normal_full_operation,0.31120000,normal,false,0.02593333,false,0.33333333,none
V08-CON-CHU-WIN-02,as_observed,chungju,winter,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-02,load_unavailable,chungju,winter,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-02,weather_unavailable,chungju,winter,normal,normal_full_operation,0.37400000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-02,phase_unavailable,chungju,winter,normal,normal_full_operation,0.38640000,normal,false,0.01240000,false,0.33333333,none
V08-CON-CHU-WIN-03,as_observed,chungju,winter,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-03,load_unavailable,chungju,winter,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-03,weather_unavailable,chungju,winter,normal,normal_full_operation,0.28526667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-03,phase_unavailable,chungju,winter,normal,normal_full_operation,0.31120000,normal,false,0.02593333,false,0.33333333,none
V08-CON-CHU-WIN-04,as_observed,chungju,winter,normal,twilight_boundary_operation,0.06143333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-04,load_unavailable,chungju,winter,normal,twilight_boundary_operation,0.06143333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-04,weather_unavailable,chungju,winter,normal,twilight_boundary_operation,0.06143333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-04,phase_unavailable,chungju,winter,normal,twilight_boundary_operation,0.08520000,normal,false,0.02376667,false,0.33333333,none
V08-CON-CHU-WIN-05,as_observed,chungju,winter,normal,twilight_boundary_operation,0.21836667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-05,load_unavailable,chungju,winter,normal,twilight_boundary_operation,0.21836667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-05,weather_unavailable,chungju,winter,normal,twilight_boundary_operation,0.21836667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-05,phase_unavailable,chungju,winter,normal,twilight_boundary_operation,0.24560000,normal,false,0.02723333,false,0.33333333,none
V08-CON-CHU-WIN-06,as_observed,chungju,winter,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-06,load_unavailable,chungju,winter,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-06,weather_unavailable,chungju,winter,normal,twilight_boundary_operation,0.48713333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-06,phase_unavailable,chungju,winter,normal,twilight_boundary_operation,0.52800000,abstain,true,0.04086667,true,0.33333333,none
V08-CON-CHU-WIN-07,as_observed,chungju,winter,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-07,load_unavailable,chungju,winter,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-07,weather_unavailable,chungju,winter,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-07,phase_unavailable,chungju,winter,normal,short_transient_spike,0.00000000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-08,as_observed,chungju,winter,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-08,load_unavailable,chungju,winter,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-08,weather_unavailable,chungju,winter,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.00000000,none
V08-CON-CHU-WIN-08,phase_unavailable,chungju,winter,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-09,as_observed,chungju,winter,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-09,load_unavailable,chungju,winter,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-09,weather_unavailable,chungju,winter,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.00000000,none
V08-CON-CHU-WIN-09,phase_unavailable,chungju,winter,normal,short_transient_spike,0.03480000,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-10,as_observed,chungju,winter,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-10,load_unavailable,chungju,winter,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-10,weather_unavailable,chungju,winter,normal,allowed_partial_operation,0.22533333,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-10,phase_unavailable,chungju,winter,normal,allowed_partial_operation,0.26400000,normal,false,0.03866667,false,0.33333333,none
V08-CON-CHU-WIN-11,as_observed,chungju,winter,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-11,load_unavailable,chungju,winter,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.66666667,none
V08-CON-CHU-WIN-11,weather_unavailable,chungju,winter,normal,allowed_partial_operation,0.02476667,normal,false,0.00000000,false,0.33333333,none
V08-CON-CHU-WIN-11,phase_unavailable,chungju,winter,normal,allowed_partial_operation,0.03440000,normal,false,0.00963333,false,0.33333333,none
