smart_uid,province,municipality,road_name,address_road,address_lot,latitude,longitude,lighting_control,sensor_type,manager,manager_phone,data_date,source_file
SMART-56995bbf86,충청남도,홍성군,문화로,,충청남도 홍성군 홍성읍 오관리 196-26,36.60270282,126.6639286,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-ff4c0a5595,충청남도,홍성군,문화로,,충청남도 홍성군 홍성읍 오관리 186-2,36.60261582,126.664204,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-affeaabfc9,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 359-2,36.57586273,126.7113407,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-a17f679a73,충청남도,홍성군,문화로,,충청남도 홍성군 홍성읍 오관리 196-26,36.60270282,126.6639605,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-ac4280a697,충청남도,홍성군,조양로,,충청남도 홍성군 홍성읍 고암리 415-36,36.5979788,126.6779551,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-17330525d7,충청남도,홍성군,충서로,,충청남도 홍성군 홍성읍 옥암리 227-6,36.59211738,126.6545864,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-c922f47d94,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 산198,36.57625249,126.7109951,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-ec571752b2,충청남도,홍성군,조양로,충청남도 홍성군 홍성읍 조양로 97-5,충청남도 홍성군 홍성읍 오관리 50,36.6029357,126.6606666,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-addfa56f41,충청남도,홍성군,충서로,충청남도 홍성군 홍성읍 충서로 1506 세광엔리치타워,충청남도 홍성군 홍성읍 소향리 75-6,36.6049948,126.6588601,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-f6620142ed,충청남도,홍성군,충서로,충청남도 홍성군 홍성읍 충서로 1506 세광엔리치타워,충청남도 홍성군 홍성읍 오관리 715-21,36.60410982,126.6599375,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-7c61c2f0e0,충청남도,홍성군,홍성천길,,충청남도 홍성군 홍성읍 오관리 802-1,36.6039723,126.65913,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-bba22d9755,충청남도,홍성군,조양로,,충청남도 홍성군 홍성읍 고암리 401-2,36.59563834,126.6783318,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-326e279184,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 354-1,36.57528967,126.7119998,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-d187652fca,충청남도,홍성군,조양로246번길,,충청남도 홍성군 홍성읍 고암리 345-5,36.59248119,126.6788258,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-041993a7a8,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 358-1,36.57555349,126.7117049,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-f250df11f2,충청남도,홍성군,조양로,충청남도 홍성군 홍성읍 조양로 114,충청남도 홍성군 홍성읍 오관리 115-1,36.60190529,126.6622357,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-f8af7be06a,충청남도,홍성군,내포로,충청남도 홍성군 홍성읍 내포로 12,충청남도 홍성군 홍성읍 오관리 308-8,36.60064358,126.6660567,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-b5f27c4534,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 1075-10,36.5783769,126.7082471,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-2058a6380c,충청남도,홍성군,월산로30번길,,충청남도 홍성군 홍성읍 월산리 846-6,36.59938568,126.6496531,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-a3606b6795,충청남도,홍성군,월산로50번길,,충청남도 홍성군 홍성읍 월산리 838-5,36.59837029,126.6476926,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-f5142c15ca,충청남도,홍성군,월산로30번길,,충청남도 홍성군 홍성읍 월산리 845-3,36.59831152,126.6490382,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-c31865cfa3,충청남도,홍성군,내포로,충청남도 홍성군 홍성읍 내포로 153,충청남도 홍성군 홍성읍 옥암리 1047,36.5938469,126.6537228,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-30b538c05e,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 293-2,36.5844668,126.6662246,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-45dd39df25,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 290-3,36.5841717,126.6659688,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-61c0e05adf,충청남도,홍성군,조양로33번길,,충청남도 홍성군 홍성읍 오관리 650-6,36.5982534,126.6541565,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-b81294f7c8,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 561,36.57928718,126.7059167,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-325aea584c,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 1110,36.57803153,126.7084555,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-914e1922f6,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 562-1,36.57897974,126.7064518,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-e5660c29a8,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 1074-12,36.57790332,126.7090196,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-f5060ea91c,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 558-11,36.57949672,126.7054301,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-7c3c819ae0,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 1075-9,36.57843533,126.7079262,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-b46511207a,충청남도,홍성군,충절로,,충청남도 홍성군 홍성읍 고암리 52-8,36.5909143,126.6812879,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-8a82021b65,충청남도,홍성군,조양로246번길,,충청남도 홍성군 홍성읍 고암리 343-6,36.59208665,126.6785878,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
SMART-e31f6eb0a9,충청남도,홍성군,충절로,,충청남도 홍성군 홍성읍 고암리 50-1,36.59050224,126.6821593,Y,조도센서,충청남도 홍성군청,041-630-1582,2025-11-11,전국스마트가로등표준데이터.csv
